s_mm,ux,uy,uz,rx,ry,rz
0.000000,4.744208877e+00,1.181767115e-04,-4.613940323e-02,3.377833649e-06,-3.841732439e-04,6.430061906e-17
206.666667,4.742335904e+00,1.181767116e-04,2.520917340e-02,3.377833649e-06,-3.072150100e-04,1.721954064e-17
413.333333,4.740462931e+00,1.181767116e-04,8.122230598e-02,3.377833649e-06,-2.357657210e-04,-2.648852974e-17
620.000000,4.738589957e+00,1.181767115e-04,1.230385098e-01,3.377833649e-06,-1.698253769e-04,-6.682359270e-17
826.666667,4.736716984e+00,1.181767115e-04,1.517963002e-01,3.377833649e-06,-1.093939779e-04,-1.037856499e-16
1033.333333,4.734844011e+00,1.181767115e-04,1.686341924e-01,3.377833649e-06,-5.447152376e-05,-1.373746992e-16
1240.000000,4.732971038e+00,1.181767115e-04,1.746907018e-01,3.377833649e-06,-5.058014639e-06,-1.675907427e-16
1446.666667,4.731098065e+00,1.181767114e-04,1.711043436e-01,3.377833649e-06,3.884654952e-05,-1.944337782e-16
1653.333333,4.729225092e+00,1.181767114e-04,1.590136331e-01,3.377833649e-06,7.724216870e-05,-2.179038102e-16
1860.000000,4.727352118e+00,1.181767113e-04,1.395570856e-01,3.377833649e-06,1.101288429e-04,-2.380008321e-16
2066.666667,4.725479145e+00,1.181767113e-04,1.138732164e-01,3.377833649e-06,1.375065722e-04,-2.547248436e-16
2273.333333,4.723606172e+00,1.181767112e-04,8.310054088e-02,3.377833649e-06,1.593753565e-04,-2.680758540e-16
2480.000000,4.721733199e+00,1.181767112e-04,4.837757421e-02,3.377833649e-06,1.757351958e-04,-2.780538541e-16
2686.666667,4.719860226e+00,1.181767111e-04,1.084283173e-02,3.377833649e-06,1.865860901e-04,-2.846588439e-16
2893.333333,4.717987253e+00,1.181767111e-04,-2.836517126e-02,3.377833649e-06,1.919280395e-04,-2.878908326e-16
3100.000000,4.716114279e+00,1.181767110e-04,-6.810791949e-02,3.377833649e-06,1.917610439e-04,-2.877498155e-16
3306.666667,4.714241306e+00,1.181767109e-04,-1.072468976e-01,3.377833649e-06,1.860851033e-04,-2.842357836e-16
3513.333333,4.712368333e+00,1.181767109e-04,-1.446435904e-01,3.377833649e-06,1.749002178e-04,-2.773487551e-16
3720.000000,4.710495360e+00,1.181767108e-04,-1.791594826e-01,3.377833649e-06,1.582063873e-04,-2.670887118e-16
3926.666667,4.708622387e+00,1.181767108e-04,-2.096560587e-01,3.377833649e-06,1.360036118e-04,-2.534556628e-16
4133.333333,4.706749414e+00,1.181767107e-04,-2.349948037e-01,3.377833649e-06,1.082918914e-04,-2.364496080e-16
4340.000000,4.704876441e+00,1.181767107e-04,-2.540372021e-01,3.377833649e-06,7.507122596e-05,-2.160705475e-16
4546.666667,4.703003467e+00,1.181767106e-04,-2.656447386e-01,3.377833649e-06,3.634161558e-05,-1.923184768e-16
4753.333333,4.701130494e+00,1.181767106e-04,-2.686788981e-01,3.377833649e-06,-7.896939763e-06,-1.651934026e-16
4960.000000,4.699257521e+00,1.181767106e-04,-2.620011651e-01,3.377833649e-06,-5.764444008e-05,-1.346953204e-16
5166.666667,4.697384548e+00,1.181767105e-04,-2.444730244e-01,3.377833649e-06,-1.129008854e-04,-1.008242279e-16
5373.333333,4.695511575e+00,1.181767105e-04,-2.149559607e-01,3.377833649e-06,-1.736662756e-04,-6.358013204e-17
5580.000000,4.693638602e+00,1.181767105e-04,-1.723114587e-01,3.377833649e-06,-2.399406108e-04,-2.296302701e-17
5786.666667,4.691765628e+00,1.181767105e-04,-1.154010031e-01,3.377833649e-06,-3.117238910e-04,2.102708431e-17
5993.333333,4.689892655e+00,1.181767105e-04,-4.308607868e-02,3.377833649e-06,-3.890161162e-04,6.839020229e-17
6000.000000,4.689832237e+00,1.181767105e-04,-4.048402436e-02,3.377833649e-06,-3.916011340e-04,6.997420310e-17
