s_mm,ux,uy,uz,rx,ry,rz
0.000000,4.689832237e+00,1.181767105e-04,-4.048402436e-02,3.377833649e-06,-3.916011340e-04,6.997420310e-17
206.666667,4.689075052e+00,1.181767105e-04,3.165891017e-02,3.377833649e-06,-3.075872979e-04,1.143604227e-16
413.333333,4.688317868e+00,1.181767106e-04,8.707820584e-02,3.377833649e-06,-2.297594676e-04,1.559191202e-16
620.000000,4.687560683e+00,1.181767106e-04,1.270523039e-01,3.377833649e-06,-1.581176431e-04,1.946502934e-16
826.666667,4.686803499e+00,1.181767107e-04,1.528596454e-01,3.377833649e-06,-9.266182440e-05,2.305539474e-16
1033.333333,4.686046314e+00,1.181767107e-04,1.657786717e-01,3.377833649e-06,-3.339201146e-05,2.636300787e-16
1240.000000,4.685289130e+00,1.181767108e-04,1.670878239e-01,3.377833649e-06,1.969179569e-05,2.938786875e-16
1446.666667,4.684531945e+00,1.181767108e-04,1.580655432e-01,3.377833649e-06,6.658959706e-05,3.212997714e-16
1653.333333,4.683774761e+00,1.181767109e-04,1.399902708e-01,3.377833649e-06,1.073013926e-04,3.458933373e-16
1860.000000,4.683017576e+00,1.181767110e-04,1.141404480e-01,3.377833649e-06,1.418271824e-04,3.676593805e-16
2066.666667,4.682260392e+00,1.181767110e-04,8.179451580e-02,3.377833649e-06,1.701669665e-04,3.865979012e-16
2273.333333,4.681503208e+00,1.181767111e-04,4.423091555e-02,3.377833649e-06,1.923207447e-04,4.027088992e-16
2480.000000,4.680746023e+00,1.181767112e-04,2.728088397e-03,3.377833649e-06,2.082885171e-04,4.159923747e-16
2686.666667,4.679988839e+00,1.181767113e-04,-4.143552446e-02,3.377833649e-06,2.180702838e-04,4.264483275e-16
2893.333333,4.679231654e+00,1.181767114e-04,-8.698148184e-02,3.377833649e-06,2.216660447e-04,4.340767578e-16
3100.000000,4.678474470e+00,1.181767115e-04,-1.326313425e-01,3.377833649e-06,2.190757998e-04,4.388776699e-16
3306.666667,4.677717285e+00,1.181767116e-04,-1.771066653e-01,3.377833649e-06,2.102995491e-04,4.408510505e-16
3513.333333,4.676960101e+00,1.181767117e-04,-2.191290091e-01,3.377833649e-06,1.953372926e-04,4.399969220e-16
3720.000000,4.676202916e+00,1.181767117e-04,-2.574199325e-01,3.377833649e-06,1.741890303e-04,4.363152618e-16
3926.666667,4.675445732e+00,1.181767118e-04,-2.907009945e-01,3.377833649e-06,1.468547623e-04,4.298060836e-16
4133.333333,4.674688547e+00,1.181767119e-04,-3.176937539e-01,3.377833649e-06,1.133344884e-04,4.204693828e-16
4340.000000,4.673931363e+00,1.181767120e-04,-3.371197694e-01,3.377833649e-06,7.362820883e-05,4.083051548e-16
4546.666667,4.673174178e+00,1.181767121e-04,-3.477005998e-01,3.377833649e-06,2.773592343e-05,3.933134088e-16
4753.333333,4.672416994e+00,1.181767122e-04,-3.481578040e-01,3.377833649e-06,-2.434236776e-05,3.754941425e-16
4960.000000,4.671659809e+00,1.181767123e-04,-3.372129407e-01,3.377833649e-06,-8.260666473e-05,3.548473535e-16
5166.666667,4.670902625e+00,1.181767123e-04,-3.135875688e-01,3.377833649e-06,-1.470569675e-04,3.313730374e-16
5373.333333,4.670145440e+00,1.181767124e-04,-2.760032471e-01,3.377833649e-06,-2.176932760e-04,3.050712055e-16
5580.000000,4.669388256e+00,1.181767124e-04,-2.231815343e-01,3.377833649e-06,-2.945155903e-04,2.759418477e-16
5786.666667,4.668631071e+00,1.181767125e-04,-1.538439894e-01,3.377833649e-06,-3.775239104e-04,2.439849694e-16
5993.333333,4.667873887e+00,1.181767125e-04,-6.671217096e-02,3.377833649e-06,-4.667182363e-04,2.092005684e-16
6000.000000,4.667849462e+00,1.181767125e-04,-6.359078553e-02,3.377833649e-06,-4.696984655e-04,2.080314146e-16
