s_mm,ux,uy,uz,rx,ry,rz
0.000000,5.858141483e+00,-4.021160754e-04,-5.407072339e-02,7.391876855e-06,-1.531270283e-04,1.245328444e-16
206.666667,5.857210655e+00,-4.021160754e-04,-2.553595079e-02,7.391876855e-06,-1.233658815e-04,7.856190070e-17
413.333333,5.856279827e+00,-4.021160754e-04,-2.934846658e-03,7.391876855e-06,-9.570443026e-05,3.584594294e-17
620.000000,5.855348999e+00,-4.021160754e-04,1.416652608e-02,7.391876855e-06,-7.014267449e-05,-3.615031649e-18
826.666667,5.854418170e+00,-4.021160754e-04,2.620210449e-02,7.391876855e-06,-4.668061421e-05,-3.982102532e-17
1033.333333,5.853487342e+00,-4.021160754e-04,3.360582564e-02,7.391876855e-06,-2.531824945e-05,-7.277202453e-17
1240.000000,5.852556514e+00,-4.021160754e-04,3.681162661e-02,7.391876855e-06,-6.055580179e-06,-1.024680428e-16
1446.666667,5.851625686e+00,-4.021160755e-04,3.625344447e-02,7.391876855e-06,1.110739358e-05,-1.289090712e-16
1653.333333,5.850694858e+00,-4.021160755e-04,3.236521629e-02,7.391876855e-06,2.617067184e-05,-1.520951276e-16
1860.000000,5.849764029e+00,-4.021160755e-04,2.558087914e-02,7.391876855e-06,3.913425460e-05,-1.720261942e-16
2066.666667,5.848833201e+00,-4.021160756e-04,1.633437008e-02,7.391876855e-06,4.999814185e-05,-1.887022798e-16
2273.333333,5.847902373e+00,-4.021160756e-04,5.059626193e-03,7.391876855e-06,5.876233360e-05,-2.021233935e-16
2480.000000,5.846971545e+00,-4.021160756e-04,-7.809415453e-03,7.391876855e-06,6.542682985e-05,-2.122894811e-16
2686.666667,5.846040717e+00,-4.021160757e-04,-2.183881779e-02,7.391876855e-06,6.999163059e-05,-2.192006330e-16
2893.333333,5.845109888e+00,-4.021160757e-04,-3.659464374e-02,7.391876855e-06,7.245673583e-05,-2.228567588e-16
3100.000000,5.844179060e+00,-4.021160758e-04,-5.164295624e-02,7.391876855e-06,7.282214557e-05,-2.232579308e-16
3306.666667,5.843248232e+00,-4.021160758e-04,-6.654981822e-02,7.391876855e-06,7.108785980e-05,-2.204040948e-16
3513.333333,5.842317404e+00,-4.021160759e-04,-8.088129260e-02,7.391876855e-06,6.725387853e-05,-2.142953050e-16
3720.000000,5.841386576e+00,-4.021160759e-04,-9.420344232e-02,7.391876855e-06,6.132020176e-05,-2.049315072e-16
3926.666667,5.840455747e+00,-4.021160760e-04,-1.060823303e-01,7.391876855e-06,5.328682948e-05,-1.923127194e-16
4133.333333,5.839524919e+00,-4.021160760e-04,-1.160840195e-01,7.391876855e-06,4.315376171e-05,-1.764389778e-16
4340.000000,5.838594091e+00,-4.021160760e-04,-1.237745728e-01,7.391876855e-06,3.092099842e-05,-1.573102191e-16
4546.666667,5.837663263e+00,-4.021160761e-04,-1.287200531e-01,7.391876855e-06,1.658853964e-05,-1.349264886e-16
4753.333333,5.836732435e+00,-4.021160761e-04,-1.304865235e-01,7.391876855e-06,1.563853475e-07,-1.092877862e-16
4960.000000,5.835801606e+00,-4.021160761e-04,-1.286400467e-01,7.391876855e-06,-1.837546444e-05,-8.039407574e-17
5166.666667,5.834870778e+00,-4.021160761e-04,-1.227466858e-01,7.391876855e-06,-3.900700974e-05,-4.824538439e-17
5373.333333,5.833939950e+00,-4.021160761e-04,-1.123725037e-01,7.391876855e-06,-6.173825054e-05,-1.284172569e-17
5580.000000,5.833009122e+00,-4.021160761e-04,-9.708356324e-02,7.391876855e-06,-8.656918684e-05,2.581693200e-17
5786.666667,5.832078294e+00,-4.021160761e-04,-7.644592743e-02,7.391876855e-06,-1.134998186e-04,6.773056382e-17
5993.333333,5.831147465e+00,-4.021160761e-04,-5.002565918e-02,7.391876855e-06,-1.425301460e-04,1.128991877e-16
6000.000000,5.831117439e+00,-4.021160761e-04,-4.907222135e-02,7.391876855e-06,-1.435015666e-04,1.144104333e-16
