s_mm,ux,uy,uz,rx,ry,rz
0.000000,2.377435718e+00,-1.268328576e-04,9.439257272e-03,-3.987645378e-06,-8.058869397e-04,2.029060924e-16
206.666667,2.375012819e+00,-1.268328576e-04,1.605334416e-01,-3.987645378e-06,-6.579847047e-04,1.879004368e-16
413.333333,2.372589919e+00,-1.268328575e-04,2.820964775e-01,-3.987645378e-06,-5.201016320e-04,1.736881856e-16
620.000000,2.370167020e+00,-1.268328575e-04,3.761989918e-01,-3.987645378e-06,-3.922377215e-04,1.602693402e-16
826.666667,2.367744121e+00,-1.268328575e-04,4.449116114e-01,-3.987645378e-06,-2.743929732e-04,1.476439022e-16
1033.333333,2.365321221e+00,-1.268328574e-04,4.903049630e-01,-3.987645378e-06,-1.665673871e-04,1.358118682e-16
1240.000000,2.362898322e+00,-1.268328574e-04,5.144496737e-01,-3.987645378e-06,-6.876096330e-05,1.247732383e-16
1446.666667,2.360475422e+00,-1.268328574e-04,5.194163701e-01,-3.987645378e-06,1.902629832e-05,1.145280192e-16
1653.333333,2.358052523e+00,-1.268328574e-04,5.072756793e-01,-3.987645378e-06,9.679439771e-05,1.050761996e-16
1860.000000,2.355629623e+00,-1.268328573e-04,4.800982280e-01,-3.987645378e-06,1.645433349e-04,9.641778412e-17
2066.666667,2.353206724e+00,-1.268328573e-04,4.399546432e-01,-3.987645378e-06,2.222731098e-04,8.855278168e-17
2273.333333,2.350783825e+00,-1.268328573e-04,3.889155516e-01,-3.987645378e-06,2.699837225e-04,8.148118329e-17
2480.000000,2.348360925e+00,-1.268328573e-04,3.290515801e-01,-3.987645378e-06,3.076751730e-04,7.520298442e-17
2686.666667,2.345938026e+00,-1.268328573e-04,2.624333557e-01,-3.987645378e-06,3.353474613e-04,6.971819412e-17
2893.333333,2.343515126e+00,-1.268328573e-04,1.911315051e-01,-3.987645378e-06,3.530005874e-04,6.502680786e-17
3100.000000,2.341092227e+00,-1.268328573e-04,1.172166552e-01,-3.987645378e-06,3.606345512e-04,6.112883016e-17
3306.666667,2.338669328e+00,-1.268328572e-04,4.275943287e-02,-3.987645378e-06,3.582493528e-04,5.802425651e-17
3513.333333,2.336246428e+00,-1.268328572e-04,-3.016953501e-02,-3.987645378e-06,3.458449922e-04,5.571308690e-17
3720.000000,2.333823529e+00,-1.268328572e-04,-9.949962161e-02,-3.987645378e-06,3.234214693e-04,5.419532586e-17
3926.666667,2.331400629e+00,-1.268328572e-04,-1.631602001e-01,-3.987645378e-06,2.909787843e-04,5.347096886e-17
4133.333333,2.328977730e+00,-1.268328572e-04,-2.190806435e-01,-3.987645378e-06,2.485169370e-04,5.354001591e-17
4340.000000,2.326554831e+00,-1.268328572e-04,-2.651903250e-01,-3.987645378e-06,1.960359275e-04,5.440247152e-17
4546.666667,2.324131931e+00,-1.268328572e-04,-2.994186179e-01,-3.987645378e-06,1.335357557e-04,5.605833117e-17
4753.333333,2.321709032e+00,-1.268328572e-04,-3.196948951e-01,-3.987645378e-06,6.101642176e-05,5.850759487e-17
4960.000000,2.319286132e+00,-1.268328571e-04,-3.239485299e-01,-3.987645378e-06,-2.152207442e-05,6.175026487e-17
5166.666667,2.316863233e+00,-1.268328571e-04,-3.101088954e-01,-3.987645378e-06,-1.140797328e-04,6.578634118e-17
5373.333333,2.314440333e+00,-1.268328571e-04,-2.761053647e-01,-3.987645378e-06,-2.166565535e-04,7.061582379e-17
5580.000000,2.312017434e+00,-1.268328571e-04,-2.198673110e-01,-3.987645378e-06,-3.292525363e-04,7.623870819e-17
5786.666667,2.309594535e+00,-1.268328571e-04,-1.393241074e-01,-3.987645378e-06,-4.518676814e-04,8.265500058e-17
5993.333333,2.307171635e+00,-1.268328571e-04,-3.240512709e-02,-3.987645378e-06,-5.845019887e-04,8.986469802e-17
6000.000000,2.307093477e+00,-1.268328571e-04,-2.849363517e-02,-3.987645378e-06,-5.889473270e-04,9.011047858e-17
