s_mm,ux,uy,uz,rx,ry,rz
0.000000,2.377435718e+00,-7.735695283e-13,4.322514231e-03,-2.349363574e-16,8.058869397e-04,8.243600077e-17
213.333333,2.377435718e+00,9.019224602e-06,4.452649476e-03,1.182603704e-06,8.058869397e-04,3.784174745e-17
426.666667,2.377435718e+00,1.803844998e-05,4.811128413e-03,2.140722111e-06,8.058869397e-04,-9.344385778e-19
640.000000,2.377435718e+00,2.705767535e-05,5.350060845e-03,2.874355221e-06,8.058869397e-04,-3.387599478e-17
853.333333,2.377435718e+00,3.607690073e-05,6.021556575e-03,3.383503033e-06,8.058869397e-04,-6.098292117e-17
1066.666667,2.377435718e+00,4.509612610e-05,6.777725407e-03,3.668165549e-06,8.058869397e-04,-8.225521773e-17
1280.000000,2.377435718e+00,5.411535148e-05,7.570677143e-03,3.728342766e-06,8.058869397e-04,-9.739682500e-17
1493.333333,2.377435718e+00,6.313457685e-05,8.352521588e-03,3.564034687e-06,8.058869397e-04,-1.069998619e-16
1706.666667,2.377435718e+00,7.215380223e-05,9.075368544e-03,3.175241310e-06,8.058869397e-04,-1.107682690e-16
1920.000000,2.377435718e+00,8.117302760e-05,9.691327815e-03,2.561962636e-06,8.058869397e-04,-1.085540166e-16
2133.333333,2.377435718e+00,9.019225298e-05,1.015250920e-02,1.724198665e-06,8.058869397e-04,-1.005051343e-16
2346.666667,2.377435718e+00,9.921147836e-05,1.041102251e-02,6.619493967e-07,8.058869397e-04,-8.662162220e-17
2560.000000,2.377435718e+00,1.082307037e-04,1.041897755e-02,-6.247851691e-07,8.058869397e-04,-6.690348028e-17
2773.333333,2.377435718e+00,1.172499291e-04,1.012848411e-02,-2.136005032e-06,8.058869397e-04,-4.127669367e-17
2986.666667,2.377435718e+00,1.262691545e-04,9.491652001e-03,-3.871710193e-06,8.058869397e-04,-9.889292112e-18
3000.000000,2.377435718e+00,1.268328561e-04,9.439257272e-03,-3.987645379e-06,8.058869397e-04,-7.731827727e-18
